date_of_death,new_deaths,cumulative_deaths,data_as_of,data_loaded_at
02/14/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/15/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/16/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/17/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/18/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/19/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/20/2023 12:00:00 AM,0,1172,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/21/2023 12:00:00 AM,1,1173,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/22/2023 12:00:00 AM,0,1173,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/23/2023 12:00:00 AM,0,1173,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/24/2023 12:00:00 AM,1,1174,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/25/2023 12:00:00 AM,2,1176,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/26/2023 12:00:00 AM,1,1177,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/27/2023 12:00:00 AM,1,1178,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
02/28/2023 12:00:00 AM,1,1179,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/01/2023 12:00:00 AM,0,1179,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/02/2023 12:00:00 AM,0,1179,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/03/2023 12:00:00 AM,0,1179,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/04/2023 12:00:00 AM,2,1181,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/05/2023 12:00:00 AM,2,1183,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/06/2023 12:00:00 AM,0,1183,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/07/2023 12:00:00 AM,0,1183,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/08/2023 12:00:00 AM,1,1184,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/09/2023 12:00:00 AM,1,1185,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/10/2023 12:00:00 AM,1,1186,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/11/2023 12:00:00 AM,0,1186,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/12/2023 12:00:00 AM,0,1186,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/13/2023 12:00:00 AM,0,1186,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/14/2023 12:00:00 AM,1,1187,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/15/2023 12:00:00 AM,0,1187,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/16/2023 12:00:00 AM,1,1188,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/17/2023 12:00:00 AM,0,1188,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/18/2023 12:00:00 AM,0,1188,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/19/2023 12:00:00 AM,0,1188,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/20/2023 12:00:00 AM,2,1190,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/21/2023 12:00:00 AM,1,1191,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/22/2023 12:00:00 AM,0,1191,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/23/2023 12:00:00 AM,0,1191,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/24/2023 12:00:00 AM,0,1191,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/25/2023 12:00:00 AM,0,1191,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/26/2023 12:00:00 AM,2,1193,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/27/2023 12:00:00 AM,0,1193,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/28/2023 12:00:00 AM,1,1194,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/29/2023 12:00:00 AM,0,1194,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/30/2023 12:00:00 AM,0,1194,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
03/31/2023 12:00:00 AM,1,1195,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/01/2023 12:00:00 AM,2,1197,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/02/2023 12:00:00 AM,0,1197,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/03/2023 12:00:00 AM,0,1197,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/04/2023 12:00:00 AM,0,1197,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/05/2023 12:00:00 AM,2,1199,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/06/2023 12:00:00 AM,2,1201,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/07/2023 12:00:00 AM,1,1202,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/08/2023 12:00:00 AM,0,1202,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/09/2023 12:00:00 AM,1,1203,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/10/2023 12:00:00 AM,2,1205,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/11/2023 12:00:00 AM,0,1205,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/12/2023 12:00:00 AM,1,1206,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/13/2023 12:00:00 AM,0,1206,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/14/2023 12:00:00 AM,0,1206,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/15/2023 12:00:00 AM,0,1206,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/16/2023 12:00:00 AM,1,1207,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/17/2023 12:00:00 AM,1,1208,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/18/2023 12:00:00 AM,0,1208,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/19/2023 12:00:00 AM,1,1209,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/20/2023 12:00:00 AM,1,1210,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/21/2023 12:00:00 AM,0,1210,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/22/2023 12:00:00 AM,0,1210,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/23/2023 12:00:00 AM,0,1210,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/24/2023 12:00:00 AM,0,1210,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/25/2023 12:00:00 AM,2,1212,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/26/2023 12:00:00 AM,2,1214,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/27/2023 12:00:00 AM,1,1215,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/28/2023 12:00:00 AM,0,1215,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/29/2023 12:00:00 AM,0,1215,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
04/30/2023 12:00:00 AM,1,1216,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/01/2023 12:00:00 AM,0,1216,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/02/2023 12:00:00 AM,1,1217,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/03/2023 12:00:00 AM,0,1217,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/04/2023 12:00:00 AM,0,1217,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/05/2023 12:00:00 AM,1,1218,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/06/2023 12:00:00 AM,0,1218,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/07/2023 12:00:00 AM,0,1218,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/08/2023 12:00:00 AM,0,1218,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/09/2023 12:00:00 AM,0,1218,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/10/2023 12:00:00 AM,1,1219,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/11/2023 12:00:00 AM,1,1220,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/12/2023 12:00:00 AM,0,1220,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/13/2023 12:00:00 AM,0,1220,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/14/2023 12:00:00 AM,0,1220,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/15/2023 12:00:00 AM,1,1221,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/16/2023 12:00:00 AM,2,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/17/2023 12:00:00 AM,0,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/18/2023 12:00:00 AM,0,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/19/2023 12:00:00 AM,0,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/20/2023 12:00:00 AM,0,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/21/2023 12:00:00 AM,0,1223,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/22/2023 12:00:00 AM,2,1225,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/23/2023 12:00:00 AM,1,1226,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/24/2023 12:00:00 AM,1,1227,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/25/2023 12:00:00 AM,1,1228,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/26/2023 12:00:00 AM,1,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/27/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/28/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/29/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/30/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
05/31/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/01/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/02/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/03/2023 12:00:00 AM,0,1229,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/04/2023 12:00:00 AM,1,1230,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/05/2023 12:00:00 AM,0,1230,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/06/2023 12:00:00 AM,1,1231,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/07/2023 12:00:00 AM,0,1231,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/08/2023 12:00:00 AM,0,1231,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/09/2023 12:00:00 AM,0,1231,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/10/2023 12:00:00 AM,1,1232,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/11/2023 12:00:00 AM,0,1232,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/12/2023 12:00:00 AM,1,1233,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/13/2023 12:00:00 AM,1,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/14/2023 12:00:00 AM,0,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/15/2023 12:00:00 AM,0,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/16/2023 12:00:00 AM,0,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/17/2023 12:00:00 AM,0,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/18/2023 12:00:00 AM,0,1234,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/19/2023 12:00:00 AM,1,1235,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/20/2023 12:00:00 AM,0,1235,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/21/2023 12:00:00 AM,0,1235,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/22/2023 12:00:00 AM,0,1235,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/23/2023 12:00:00 AM,1,1236,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/24/2023 12:00:00 AM,1,1237,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/25/2023 12:00:00 AM,0,1237,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/26/2023 12:00:00 AM,0,1237,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/27/2023 12:00:00 AM,0,1237,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/28/2023 12:00:00 AM,0,1237,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/29/2023 12:00:00 AM,3,1240,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
06/30/2023 12:00:00 AM,1,1241,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/01/2023 12:00:00 AM,0,1241,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/02/2023 12:00:00 AM,0,1241,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/03/2023 12:00:00 AM,1,1242,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/04/2023 12:00:00 AM,1,1243,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/05/2023 12:00:00 AM,0,1243,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/06/2023 12:00:00 AM,0,1243,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/07/2023 12:00:00 AM,1,1244,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/08/2023 12:00:00 AM,1,1245,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/09/2023 12:00:00 AM,0,1245,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/10/2023 12:00:00 AM,1,1246,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/11/2023 12:00:00 AM,0,1246,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/12/2023 12:00:00 AM,0,1246,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/13/2023 12:00:00 AM,0,1246,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/14/2023 12:00:00 AM,2,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/15/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/16/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/17/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/18/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/19/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/20/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/21/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/22/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/23/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/24/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/25/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/26/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/27/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/28/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/29/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/30/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
07/31/2023 12:00:00 AM,0,1248,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/01/2023 12:00:00 AM,1,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/02/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/03/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/04/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/05/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/06/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/07/2023 12:00:00 AM,0,1249,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/08/2023 12:00:00 AM,1,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/09/2023 12:00:00 AM,0,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/10/2023 12:00:00 AM,0,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/11/2023 12:00:00 AM,0,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/12/2023 12:00:00 AM,0,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/13/2023 12:00:00 AM,0,1250,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/14/2023 12:00:00 AM,1,1251,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/15/2023 12:00:00 AM,0,1251,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/16/2023 12:00:00 AM,0,1251,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/17/2023 12:00:00 AM,1,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/18/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/19/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/20/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/21/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/22/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/23/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/24/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/25/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/26/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/27/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/28/2023 12:00:00 AM,0,1252,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/29/2023 12:00:00 AM,2,1254,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/30/2023 12:00:00 AM,0,1254,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
08/31/2023 12:00:00 AM,0,1254,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/01/2023 12:00:00 AM,0,1254,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/02/2023 12:00:00 AM,1,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/03/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/04/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/05/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/06/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/07/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/08/2023 12:00:00 AM,0,1255,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/09/2023 12:00:00 AM,1,1256,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/10/2023 12:00:00 AM,0,1256,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/11/2023 12:00:00 AM,0,1256,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/12/2023 12:00:00 AM,0,1256,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/13/2023 12:00:00 AM,0,1256,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/14/2023 12:00:00 AM,1,1257,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/15/2023 12:00:00 AM,1,1258,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/16/2023 12:00:00 AM,1,1259,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/17/2023 12:00:00 AM,0,1259,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/18/2023 12:00:00 AM,0,1259,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/19/2023 12:00:00 AM,0,1259,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/20/2023 12:00:00 AM,0,1259,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/21/2023 12:00:00 AM,1,1260,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/22/2023 12:00:00 AM,1,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/23/2023 12:00:00 AM,0,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/24/2023 12:00:00 AM,0,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/25/2023 12:00:00 AM,0,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/26/2023 12:00:00 AM,0,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/27/2023 12:00:00 AM,0,1261,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/28/2023 12:00:00 AM,1,1262,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/29/2023 12:00:00 AM,0,1262,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
09/30/2023 12:00:00 AM,1,1263,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/01/2023 12:00:00 AM,0,1263,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/02/2023 12:00:00 AM,0,1263,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/03/2023 12:00:00 AM,1,1264,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/04/2023 12:00:00 AM,0,1264,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/05/2023 12:00:00 AM,0,1264,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/06/2023 12:00:00 AM,0,1264,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/07/2023 12:00:00 AM,2,1266,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/08/2023 12:00:00 AM,0,1266,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/09/2023 12:00:00 AM,0,1266,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/10/2023 12:00:00 AM,1,1267,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/11/2023 12:00:00 AM,0,1267,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/12/2023 12:00:00 AM,0,1267,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/13/2023 12:00:00 AM,1,1268,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/14/2023 12:00:00 AM,1,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/15/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/16/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/17/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/18/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/19/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/20/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/21/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/22/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/23/2023 12:00:00 AM,0,1269,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/24/2023 12:00:00 AM,1,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/25/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/26/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/27/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/28/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/29/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/30/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
10/31/2023 12:00:00 AM,0,1270,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/01/2023 12:00:00 AM,1,1271,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/02/2023 12:00:00 AM,0,1271,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
11/03/2023 12:00:00 AM,1,1272,08/20/2024 12:00:00 AM,08/29/2024 05:34:09 AM
